date,day_of_week,day_of_month,month,is_weekend,department,daily_appointment_demand
2025-11-01,5,1,11,1,Gynecology,6
2025-11-02,6,2,11,1,Cardiology,13
2025-11-02,6,2,11,1,Pediatrics,16
2025-11-02,6,2,11,1,Dermatology,5
2025-11-02,6,2,11,1,General Medicine,17
2025-11-02,6,2,11,1,Orthopedics,7
2025-11-02,6,2,11,1,Neurology,6
2025-11-02,6,2,11,1,ENT,7
2025-11-02,6,2,11,1,Gynecology,6
2025-11-03,0,3,11,0,Cardiology,28
2025-11-03,0,3,11,0,Pediatrics,39
2025-11-03,0,3,11,0,Dermatology,21
2025-11-03,0,3,11,0,General Medicine,48
2025-11-03,0,3,11,0,Orthopedics,25
2025-11-03,0,3,11,0,Neurology,16
2025-11-03,0,3,11,0,ENT,20
2025-11-03,0,3,11,0,Gynecology,23
2025-11-04,1,4,11,0,Cardiology,26
2025-11-04,1,4,11,0,Pediatrics,38
2025-11-04,1,4,11,0,Dermatology,22
2025-11-04,1,4,11,0,General Medicine,47
2025-11-04,1,4,11,0,Orthopedics,23
2025-11-04,1,4,11,0,Neurology,18
2025-11-04,1,4,11,0,ENT,18
2025-11-04,1,4,11,0,Gynecology,16
2025-11-05,2,5,11,0,Cardiology,27
2025-11-05,2,5,11,0,Pediatrics,36
2025-11-05,2,5,11,0,Dermatology,17
2025-11-05,2,5,11,0,General Medicine,42
2025-11-05,2,5,11,0,Orthopedics,22
2025-11-05,2,5,11,0,Neurology,14
2025-11-05,2,5,11,0,ENT,18
2025-11-05,2,5,11,0,Gynecology,22
2025-11-06,3,6,11,0,Cardiology,22
2025-11-06,3,6,11,0,Pediatrics,30
2025-11-06,3,6,11,0,Dermatology,19
2025-11-06,3,6,11,0,General Medicine,41
2025-11-06,3,6,11,0,Orthopedics,20
2025-11-06,3,6,11,0,Neurology,17
2025-11-06,3,6,11,0,ENT,12
2025-11-06,3,6,11,0,Gynecology,17
2025-11-07,4,7,11,0,Cardiology,22
2025-11-07,4,7,11,0,Pediatrics,34
2025-11-07,4,7,11,0,Dermatology,21
2025-11-07,4,7,11,0,General Medicine,36
2025-11-07,4,7,11,0,Orthopedics,18
2025-11-07,4,7,11,0,Neurology,15
2025-11-07,4,7,11,0,ENT,13
2025-11-07,4,7,11,0,Gynecology,15
2025-11-08,5,8,11,1,Cardiology,13
2025-11-08,5,8,11,1,Pediatrics,14
2025-11-08,5,8,11,1,Dermatology,10
2025-11-08,5,8,11,1,General Medicine,21
2025-11-08,5,8,11,1,Orthopedics,10
2025-11-08,5,8,11,1,Neurology,11
2025-11-08,5,8,11,1,ENT,6
2025-11-08,5,8,11,1,Gynecology,10
2025-11-09,6,9,11,1,Cardiology,9
2025-11-09,6,9,11,1,Pediatrics,12
2025-11-09,6,9,11,1,Dermatology,9
2025-11-09,6,9,11,1,General Medicine,17
2025-11-09,6,9,11,1,Orthopedics,9
2025-11-09,6,9,11,1,Neurology,8
2025-11-09,6,9,11,1,ENT,5
2025-11-09,6,9,11,1,Gynecology,5
2025-11-10,0,10,11,0,Cardiology,28
2025-11-10,0,10,11,0,Pediatrics,39
2025-11-10,0,10,11,0,Dermatology,28
2025-11-10,0,10,11,0,General Medicine,52
2025-11-10,0,10,11,0,Orthopedics,22
2025-11-10,0,10,11,0,Neurology,15
2025-11-10,0,10,11,0,ENT,20
2025-11-10,0,10,11,0,Gynecology,21
2025-11-11,1,11,11,0,Cardiology,29
2025-11-11,1,11,11,0,Pediatrics,37
2025-11-11,1,11,11,0,Dermatology,20
2025-11-11,1,11,11,0,General Medicine,47
2025-11-11,1,11,11,0,Orthopedics,23
2025-11-11,1,11,11,0,Neurology,12
2025-11-11,1,11,11,0,ENT,17
2025-11-11,1,11,11,0,Gynecology,17
2025-11-12,2,12,11,0,Cardiology,26
2025-11-12,2,12,11,0,Pediatrics,40
2025-11-12,2,12,11,0,Dermatology,20
2025-11-12,2,12,11,0,General Medicine,41
2025-11-12,2,12,11,0,Orthopedics,23
2025-11-12,2,12,11,0,Neurology,16
2025-11-12,2,12,11,0,ENT,17
2025-11-12,2,12,11,0,Gynecology,18
2025-11-13,3,13,11,0,Cardiology,28
2025-11-13,3,13,11,0,Pediatrics,30
2025-11-13,3,13,11,0,Dermatology,19
2025-11-13,3,13,11,0,General Medicine,38
2025-11-13,3,13,11,0,Orthopedics,21
2025-11-13,3,13,11,0,Neurology,12
2025-11-13,3,13,11,0,ENT,14
2025-11-13,3,13,11,0,Gynecology,15
2025-11-14,4,14,11,0,Cardiology,25
2025-11-14,4,14,11,0,Pediatrics,33
2025-11-14,4,14,11,0,Dermatology,15
2025-11-14,4,14,11,0,General Medicine,38
2025-11-14,4,14,11,0,Orthopedics,18
2025-11-14,4,14,11,0,Neurology,11
2025-11-14,4,14,11,0,ENT,14
2025-11-14,4,14,11,0,Gynecology,15
2025-11-15,5,15,11,1,Cardiology,18
2025-11-15,5,15,11,1,Pediatrics,19
2025-11-15,5,15,11,1,Dermatology,7
2025-11-15,5,15,11,1,General Medicine,21
2025-11-15,5,15,11,1,Orthopedics,13
2025-11-15,5,15,11,1,Neurology,12
2025-11-15,5,15,11,1,ENT,5
2025-11-15,5,15,11,1,Gynecology,5
2025-11-16,6,16,11,1,Cardiology,13
2025-11-16,6,16,11,1,Pediatrics,14
2025-11-16,6,16,11,1,Dermatology,5
2025-11-16,6,16,11,1,General Medicine,17
2025-11-16,6,16,11,1,Orthopedics,3
2025-11-16,6,16,11,1,Neurology,6
2025-11-16,6,16,11,1,ENT,7
2025-11-16,6,16,11,1,Gynecology,8
2025-11-17,0,17,11,0,Cardiology,28
2025-11-17,0,17,11,0,Pediatrics,41
2025-11-17,0,17,11,0,Dermatology,21
2025-11-17,0,17,11,0,General Medicine,51
2025-11-17,0,17,11,0,Orthopedics,23
2025-11-17,0,17,11,0,Neurology,17
2025-11-17,0,17,11,0,ENT,17
2025-11-17,0,17,11,0,Gynecology,21
2025-11-18,1,18,11,0,Cardiology,29
2025-11-18,1,18,11,0,Pediatrics,37
2025-11-18,1,18,11,0,Dermatology,21
2025-11-18,1,18,11,0,General Medicine,43
2025-11-18,1,18,11,0,Orthopedics,22
2025-11-18,1,18,11,0,Neurology,16
2025-11-18,1,18,11,0,ENT,22
2025-11-18,1,18,11,0,Gynecology,16
2025-11-19,2,19,11,0,Cardiology,28
2025-11-19,2,19,11,0,Pediatrics,36
2025-11-19,2,19,11,0,Dermatology,19
2025-11-19,2,19,11,0,General Medicine,46
2025-11-19,2,19,11,0,Orthopedics,22
2025-11-19,2,19,11,0,Neurology,15
2025-11-19,2,19,11,0,ENT,16
2025-11-19,2,19,11,0,Gynecology,19
2025-11-20,3,20,11,0,Cardiology,26
2025-11-20,3,20,11,0,Pediatrics,31
2025-11-20,3,20,11,0,Dermatology,15
2025-11-20,3,20,11,0,General Medicine,40
2025-11-20,3,20,11,0,Orthopedics,18
2025-11-20,3,20,11,0,Neurology,14
2025-11-20,3,20,11,0,ENT,17
2025-11-20,3,20,11,0,Gynecology,15
2025-11-21,4,21,11,0,Cardiology,23
2025-11-21,4,21,11,0,Pediatrics,31
2025-11-21,4,21,11,0,Dermatology,19
2025-11-21,4,21,11,0,General Medicine,34
2025-11-21,4,21,11,0,Orthopedics,18
2025-11-21,4,21,11,0,Neurology,14
2025-11-21,4,21,11,0,ENT,17
2025-11-21,4,21,11,0,Gynecology,14
2025-11-22,5,22,11,1,Cardiology,9
2025-11-22,5,22,11,1,Pediatrics,19
2025-11-22,5,22,11,1,Dermatology,9
2025-11-22,5,22,11,1,General Medicine,20
2025-11-22,5,22,11,1,Orthopedics,10
2025-11-22,5,22,11,1,Neurology,7
2025-11-22,5,22,11,1,ENT,7
2025-11-22,5,22,11,1,Gynecology,4
2025-11-23,6,23,11,1,Cardiology,11
2025-11-23,6,23,11,1,Pediatrics,16
2025-11-23,6,23,11,1,Dermatology,9
2025-11-23,6,23,11,1,General Medicine,14
2025-11-23,6,23,11,1,Orthopedics,8
2025-11-23,6,23,11,1,Neurology,6
2025-11-23,6,23,11,1,ENT,7
2025-11-23,6,23,11,1,Gynecology,8
2025-11-24,0,24,11,0,Cardiology,29
2025-11-24,0,24,11,0,Pediatrics,41
2025-11-24,0,24,11,0,Dermatology,23
2025-11-24,0,24,11,0,General Medicine,53
2025-11-24,0,24,11,0,Orthopedics,26
2025-11-24,0,24,11,0,Neurology,19
2025-11-24,0,24,11,0,ENT,19
2025-11-24,0,24,11,0,Gynecology,23
2025-11-25,1,25,11,0,Cardiology,28
2025-11-25,1,25,11,0,Pediatrics,36
2025-11-25,1,25,11,0,Dermatology,24
2025-11-25,1,25,11,0,General Medicine,47
2025-11-25,1,25,11,0,Orthopedics,22
2025-11-25,1,25,11,0,Neurology,15
2025-11-25,1,25,11,0,ENT,18
2025-11-25,1,25,11,0,Gynecology,19
2025-11-26,2,26,11,0,Cardiology,26
2025-11-26,2,26,11,0,Pediatrics,35
2025-11-26,2,26,11,0,Dermatology,22
2025-11-26,2,26,11,0,General Medicine,44
2025-11-26,2,26,11,0,Orthopedics,21
2025-11-26,2,26,11,0,Neurology,17
2025-11-26,2,26,11,0,ENT,14
2025-11-26,2,26,11,0,Gynecology,18
2025-11-27,3,27,11,0,Cardiology,28
2025-11-27,3,27,11,0,Pediatrics,32
2025-11-27,3,27,11,0,Dermatology,16
2025-11-27,3,27,11,0,General Medicine,39
2025-11-27,3,27,11,0,Orthopedics,18
2025-11-27,3,27,11,0,Neurology,12
2025-11-27,3,27,11,0,ENT,14
2025-11-27,3,27,11,0,Gynecology,13
2025-11-28,4,28,11,0,Cardiology,23
2025-11-28,4,28,11,0,Pediatrics,33
2025-11-28,4,28,11,0,Dermatology,15
2025-11-28,4,28,11,0,General Medicine,41
2025-11-28,4,28,11,0,Orthopedics,20
2025-11-28,4,28,11,0,Neurology,15
2025-11-28,4,28,11,0,ENT,13
2025-11-28,4,28,11,0,Gynecology,17
2025-11-29,5,29,11,1,Cardiology,11
2025-11-29,5,29,11,1,Pediatrics,20
2025-11-29,5,29,11,1,Dermatology,10
2025-11-29,5,29,11,1,General Medicine,23
2025-11-29,5,29,11,1,Orthopedics,9
2025-11-29,5,29,11,1,Neurology,6
2025-11-29,5,29,11,1,ENT,9
2025-11-29,5,29,11,1,Gynecology,7
2025-11-30,6,30,11,1,Cardiology,11
2025-11-30,6,30,11,1,Pediatrics,10
2025-11-30,6,30,11,1,Dermatology,9
2025-11-30,6,30,11,1,General Medicine,14
2025-11-30,6,30,11,1,Orthopedics,9
2025-11-30,6,30,11,1,Neurology,7
2025-11-30,6,30,11,1,ENT,5
2025-11-30,6,30,11,1,Gynecology,8
2025-12-01,0,1,12,0,Cardiology,35
2025-12-01,0,1,12,0,Pediatrics,40
2025-12-01,0,1,12,0,Dermatology,20
2025-12-01,0,1,12,0,General Medicine,46
2025-12-01,0,1,12,0,Orthopedics,26
2025-12-01,0,1,12,0,Neurology,14
2025-12-01,0,1,12,0,ENT,19
2025-12-01,0,1,12,0,Gynecology,19
2025-12-02,1,2,12,0,Cardiology,33
2025-12-02,1,2,12,0,Pediatrics,37
2025-12-02,1,2,12,0,Dermatology,20
2025-12-02,1,2,12,0,General Medicine,47
2025-12-02,1,2,12,0,Orthopedics,24
2025-12-02,1,2,12,0,Neurology,17
2025-12-02,1,2,12,0,ENT,18
2025-12-02,1,2,12,0,Gynecology,15
2025-12-03,2,3,12,0,Cardiology,30
2025-12-03,2,3,12,0,Pediatrics,35
2025-12-03,2,3,12,0,Dermatology,17
2025-12-03,2,3,12,0,General Medicine,42
2025-12-03,2,3,12,0,Orthopedics,21
2025-12-03,2,3,12,0,Neurology,14
2025-12-03,2,3,12,0,ENT,16
2025-12-03,2,3,12,0,Gynecology,20
2025-12-04,3,4,12,0,Cardiology,30
2025-12-04,3,4,12,0,Pediatrics,30
2025-12-04,3,4,12,0,Dermatology,19
2025-12-04,3,4,12,0,General Medicine,43
2025-12-04,3,4,12,0,Orthopedics,21
2025-12-04,3,4,12,0,Neurology,16
2025-12-04,3,4,12,0,ENT,19
2025-12-04,3,4,12,0,Gynecology,18
2025-12-05,4,5,12,0,Cardiology,27
2025-12-05,4,5,12,0,Pediatrics,33
2025-12-05,4,5,12,0,Dermatology,17
2025-12-05,4,5,12,0,General Medicine,38
2025-12-05,4,5,12,0,Orthopedics,18
2025-12-05,4,5,12,0,Neurology,16
2025-12-05,4,5,12,0,ENT,13
2025-12-05,4,5,12,0,Gynecology,18
2025-12-06,5,6,12,1,Cardiology,16
2025-12-06,5,6,12,1,Pediatrics,15
2025-12-06,5,6,12,1,Dermatology,11
2025-12-06,5,6,12,1,General Medicine,18
2025-12-06,5,6,12,1,Orthopedics,12
2025-12-06,5,6,12,1,Neurology,9
2025-12-06,5,6,12,1,ENT,7
2025-12-06,5,6,12,1,Gynecology,9
2025-12-07,6,7,12,1,Cardiology,15
2025-12-07,6,7,12,1,Pediatrics,12
2025-12-07,6,7,12,1,Dermatology,5
2025-12-07,6,7,12,1,General Medicine,19
2025-12-07,6,7,12,1,Orthopedics,12
2025-12-07,6,7,12,1,Neurology,6
2025-12-07,6,7,12,1,ENT,8
2025-12-07,6,7,12,1,Gynecology,9
2025-12-08,0,8,12,0,Cardiology,33
2025-12-08,0,8,12,0,Pediatrics,40
2025-12-08,0,8,12,0,Dermatology,25
2025-12-08,0,8,12,0,General Medicine,53
2025-12-08,0,8,12,0,Orthopedics,26
2025-12-08,0,8,12,0,Neurology,16
2025-12-08,0,8,12,0,ENT,23
2025-12-08,0,8,12,0,Gynecology,19
2025-12-09,1,9,12,0,Cardiology,31
2025-12-09,1,9,12,0,Pediatrics,38
2025-12-09,1,9,12,0,Dermatology,24
2025-12-09,1,9,12,0,General Medicine,48
2025-12-09,1,9,12,0,Orthopedics,24
2025-12-09,1,9,12,0,Neurology,17
2025-12-09,1,9,12,0,ENT,17
2025-12-09,1,9,12,0,Gynecology,20
2025-12-10,2,10,12,0,Cardiology,24
2025-12-10,2,10,12,0,Pediatrics,34
2025-12-10,2,10,12,0,Dermatology,19
2025-12-10,2,10,12,0,General Medicine,40
2025-12-10,2,10,12,0,Orthopedics,22
2025-12-10,2,10,12,0,Neurology,14
2025-12-10,2,10,12,0,ENT,19
2025-12-10,2,10,12,0,Gynecology,20
2025-12-11,3,11,12,0,Cardiology,27
2025-12-11,3,11,12,0,Pediatrics,32
2025-12-11,3,11,12,0,Dermatology,18
2025-12-11,3,11,12,0,General Medicine,39
2025-12-11,3,11,12,0,Orthopedics,20
2025-12-11,3,11,12,0,Neurology,12
2025-12-11,3,11,12,0,ENT,13
2025-12-11,3,11,12,0,Gynecology,17
2025-12-12,4,12,12,0,Cardiology,27
2025-12-12,4,12,12,0,Pediatrics,29
2025-12-12,4,12,12,0,Dermatology,19
2025-12-12,4,12,12,0,General Medicine,37
2025-12-12,4,12,12,0,Orthopedics,20
2025-12-12,4,12,12,0,Neurology,15
2025-12-12,4,12,12,0,ENT,14
2025-12-12,4,12,12,0,Gynecology,16
2025-12-13,5,13,12,1,Cardiology,14
2025-12-13,5,13,12,1,Pediatrics,17
2025-12-13,5,13,12,1,Dermatology,9
2025-12-13,5,13,12,1,General Medicine,21
2025-12-13,5,13,12,1,Orthopedics,11
2025-12-13,5,13,12,1,Neurology,5
2025-12-13,5,13,12,1,ENT,7
2025-12-13,5,13,12,1,Gynecology,8
2025-12-14,6,14,12,1,Cardiology,11
2025-12-14,6,14,12,1,Pediatrics,13
2025-12-14,6,14,12,1,Dermatology,7
2025-12-14,6,14,12,1,General Medicine,17
2025-12-14,6,14,12,1,Orthopedics,10
2025-12-14,6,14,12,1,Neurology,4
2025-12-14,6,14,12,1,ENT,4
2025-12-14,6,14,12,1,Gynecology,4
2025-12-15,0,15,12,0,Cardiology,34
2025-12-15,0,15,12,0,Pediatrics,40
2025-12-15,0,15,12,0,Dermatology,21
2025-12-15,0,15,12,0,General Medicine,47
2025-12-15,0,15,12,0,Orthopedics,24
2025-12-15,0,15,12,0,Neurology,18
2025-12-15,0,15,12,0,ENT,20
2025-12-15,0,15,12,0,Gynecology,19
2025-12-16,1,16,12,0,Cardiology,31
2025-12-16,1,16,12,0,Pediatrics,36
2025-12-16,1,16,12,0,Dermatology,21
2025-12-16,1,16,12,0,General Medicine,44
2025-12-16,1,16,12,0,Orthopedics,24
2025-12-16,1,16,12,0,Neurology,13
2025-12-16,1,16,12,0,ENT,17
2025-12-16,1,16,12,0,Gynecology,19
2025-12-17,2,17,12,0,Cardiology,29
2025-12-17,2,17,12,0,Pediatrics,40
2025-12-17,2,17,12,0,Dermatology,20
2025-12-17,2,17,12,0,General Medicine,40
2025-12-17,2,17,12,0,Orthopedics,21
2025-12-17,2,17,12,0,Neurology,11
2025-12-17,2,17,12,0,ENT,16
2025-12-17,2,17,12,0,Gynecology,15
2025-12-18,3,18,12,0,Cardiology,29
2025-12-18,3,18,12,0,Pediatrics,31
2025-12-18,3,18,12,0,Dermatology,18
2025-12-18,3,18,12,0,General Medicine,39
2025-12-18,3,18,12,0,Orthopedics,23
2025-12-18,3,18,12,0,Neurology,13
2025-12-18,3,18,12,0,ENT,19
2025-12-18,3,18,12,0,Gynecology,18
2025-12-19,4,19,12,0,Cardiology,27
2025-12-19,4,19,12,0,Pediatrics,32
2025-12-19,4,19,12,0,Dermatology,18
2025-12-19,4,19,12,0,General Medicine,34
2025-12-19,4,19,12,0,Orthopedics,18
2025-12-19,4,19,12,0,Neurology,15
2025-12-19,4,19,12,0,ENT,14
2025-12-19,4,19,12,0,Gynecology,12
2025-12-20,5,20,12,1,Cardiology,15
2025-12-20,5,20,12,1,Pediatrics,21
2025-12-20,5,20,12,1,Dermatology,12
2025-12-20,5,20,12,1,General Medicine,22
2025-12-20,5,20,12,1,Orthopedics,13
2025-12-20,5,20,12,1,Neurology,7
2025-12-20,5,20,12,1,ENT,5
2025-12-20,5,20,12,1,Gynecology,7
2025-12-21,6,21,12,1,Cardiology,14
2025-12-21,6,21,12,1,Pediatrics,12
2025-12-21,6,21,12,1,Dermatology,7
2025-12-21,6,21,12,1,General Medicine,15
2025-12-21,6,21,12,1,Orthopedics,12
2025-12-21,6,21,12,1,Neurology,9
2025-12-21,6,21,12,1,ENT,10
2025-12-21,6,21,12,1,Gynecology,6
2025-12-22,0,22,12,0,Cardiology,35
2025-12-22,0,22,12,0,Pediatrics,38
2025-12-22,0,22,12,0,Dermatology,25
2025-12-22,0,22,12,0,General Medicine,48
2025-12-22,0,22,12,0,Orthopedics,25
2025-12-22,0,22,12,0,Neurology,15
2025-12-22,0,22,12,0,ENT,18
2025-12-22,0,22,12,0,Gynecology,18
2025-12-23,1,23,12,0,Cardiology,31
2025-12-23,1,23,12,0,Pediatrics,36
2025-12-23,1,23,12,0,Dermatology,20
2025-12-23,1,23,12,0,General Medicine,48
2025-12-23,1,23,12,0,Orthopedics,21
2025-12-23,1,23,12,0,Neurology,17
2025-12-23,1,23,12,0,ENT,20
2025-12-23,1,23,12,0,Gynecology,17
2025-12-24,2,24,12,0,Cardiology,28
2025-12-24,2,24,12,0,Pediatrics,34
2025-12-24,2,24,12,0,Dermatology,21
2025-12-24,2,24,12,0,General Medicine,42
2025-12-24,2,24,12,0,Orthopedics,20
2025-12-24,2,24,12,0,Neurology,16
2025-12-24,2,24,12,0,ENT,14
2025-12-24,2,24,12,0,Gynecology,18
2025-12-25,3,25,12,0,Cardiology,28
2025-12-25,3,25,12,0,Pediatrics,32
2025-12-25,3,25,12,0,Dermatology,16
2025-12-25,3,25,12,0,General Medicine,38
2025-12-25,3,25,12,0,Orthopedics,21
2025-12-25,3,25,12,0,Neurology,16
2025-12-25,3,25,12,0,ENT,14
2025-12-25,3,25,12,0,Gynecology,17
2025-12-26,4,26,12,0,Cardiology,22
2025-12-26,4,26,12,0,Pediatrics,30
2025-12-26,4,26,12,0,Dermatology,17
2025-12-26,4,26,12,0,General Medicine,36
2025-12-26,4,26,12,0,Orthopedics,17
2025-12-26,4,26,12,0,Neurology,12
2025-12-26,4,26,12,0,ENT,15
2025-12-26,4,26,12,0,Gynecology,15
2025-12-27,5,27,12,1,Cardiology,11
2025-12-27,5,27,12,1,Pediatrics,14
2025-12-27,5,27,12,1,Dermatology,9
2025-12-27,5,27,12,1,General Medicine,23
2025-12-27,5,27,12,1,Orthopedics,6
2025-12-27,5,27,12,1,Neurology,7
2025-12-27,5,27,12,1,ENT,7
2025-12-27,5,27,12,1,Gynecology,12
2025-12-28,6,28,12,1,Cardiology,10
2025-12-28,6,28,12,1,Pediatrics,14
2025-12-28,6,28,12,1,Dermatology,7
2025-12-28,6,28,12,1,General Medicine,12
2025-12-28,6,28,12,1,Orthopedics,10
2025-12-28,6,28,12,1,Neurology,6
2025-12-28,6,28,12,1,ENT,7
2025-12-28,6,28,12,1,Gynecology,14
2025-12-29,0,29,12,0,Cardiology,30
2025-12-29,0,29,12,0,Pediatrics,44
2025-12-29,0,29,12,0,Dermatology,22
2025-12-29,0,29,12,0,General Medicine,51
2025-12-29,0,29,12,0,Orthopedics,25
2025-12-29,0,29,12,0,Neurology,17
2025-12-29,0,29,12,0,ENT,18
2025-12-29,0,29,12,0,Gynecology,21
2025-12-30,1,30,12,0,Cardiology,29
2025-12-30,1,30,12,0,Pediatrics,39
2025-12-30,1,30,12,0,Dermatology,20
2025-12-30,1,30,12,0,General Medicine,44
2025-12-30,1,30,12,0,Orthopedics,22
2025-12-30,1,30,12,0,Neurology,19
2025-12-30,1,30,12,0,ENT,16
2025-12-30,1,30,12,0,Gynecology,19
2025-12-31,2,31,12,0,Cardiology,28
2025-12-31,2,31,12,0,Pediatrics,36
2025-12-31,2,31,12,0,Dermatology,20
2025-12-31,2,31,12,0,General Medicine,46
2025-12-31,2,31,12,0,Orthopedics,21
2025-12-31,2,31,12,0,Neurology,16
2025-12-31,2,31,12,0,ENT,16
2025-12-31,2,31,12,0,Gynecology,19
2026-01-01,3,1,1,0,Cardiology,26
2026-01-01,3,1,1,0,Pediatrics,34
2026-01-01,3,1,1,0,Dermatology,18
2026-01-01,3,1,1,0,General Medicine,40
2026-01-01,3,1,1,0,Orthopedics,20
2026-01-01,3,1,1,0,Neurology,15
2026-01-01,3,1,1,0,ENT,15
2026-01-01,3,1,1,0,Gynecology,16
2026-01-02,4,2,1,0,Cardiology,29
2026-01-02,4,2,1,0,Pediatrics,33
2026-01-02,4,2,1,0,Dermatology,19
2026-01-02,4,2,1,0,General Medicine,37
2026-01-02,4,2,1,0,Orthopedics,17
2026-01-02,4,2,1,0,Neurology,15
2026-01-02,4,2,1,0,ENT,16
2026-01-02,4,2,1,0,Gynecology,18
2026-01-03,5,3,1,1,Cardiology,14
2026-01-03,5,3,1,1,Pediatrics,17
2026-01-03,5,3,1,1,Dermatology,7
2026-01-03,5,3,1,1,General Medicine,21
2026-01-03,5,3,1,1,Orthopedics,13
2026-01-03,5,3,1,1,Neurology,7
2026-01-03,5,3,1,1,ENT,10
2026-01-03,5,3,1,1,Gynecology,8
2026-01-04,6,4,1,1,Cardiology,12
2026-01-04,6,4,1,1,Pediatrics,11
2026-01-04,6,4,1,1,Dermatology,7
2026-01-04,6,4,1,1,General Medicine,10
2026-01-04,6,4,1,1,Orthopedics,8
2026-01-04,6,4,1,1,Neurology,2
2026-01-04,6,4,1,1,ENT,8
2026-01-04,6,4,1,1,Gynecology,8
2026-01-05,0,5,1,0,Cardiology,35
2026-01-05,0,5,1,0,Pediatrics,44
2026-01-05,0,5,1,0,Dermatology,21
2026-01-05,0,5,1,0,General Medicine,53
2026-01-05,0,5,1,0,Orthopedics,27
2026-01-05,0,5,1,0,Neurology,17
2026-01-05,0,5,1,0,ENT,21
2026-01-05,0,5,1,0,Gynecology,18
2026-01-06,1,6,1,0,Cardiology,30
2026-01-06,1,6,1,0,Pediatrics,36
2026-01-06,1,6,1,0,Dermatology,20
2026-01-06,1,6,1,0,General Medicine,44
2026-01-06,1,6,1,0,Orthopedics,25
2026-01-06,1,6,1,0,Neurology,16
2026-01-06,1,6,1,0,ENT,18
2026-01-06,1,6,1,0,Gynecology,17
2026-01-07,2,7,1,0,Cardiology,25
2026-01-07,2,7,1,0,Pediatrics,35
2026-01-07,2,7,1,0,Dermatology,15
2026-01-07,2,7,1,0,General Medicine,42
2026-01-07,2,7,1,0,Orthopedics,18
2026-01-07,2,7,1,0,Neurology,19
2026-01-07,2,7,1,0,ENT,18
2026-01-07,2,7,1,0,Gynecology,17
2026-01-08,3,8,1,0,Cardiology,30
2026-01-08,3,8,1,0,Pediatrics,31
2026-01-08,3,8,1,0,Dermatology,19
2026-01-08,3,8,1,0,General Medicine,40
2026-01-08,3,8,1,0,Orthopedics,21
2026-01-08,3,8,1,0,Neurology,17
2026-01-08,3,8,1,0,ENT,16
2026-01-08,3,8,1,0,Gynecology,17
2026-01-09,4,9,1,0,Cardiology,23
2026-01-09,4,9,1,0,Pediatrics,29
2026-01-09,4,9,1,0,Dermatology,17
2026-01-09,4,9,1,0,General Medicine,38
2026-01-09,4,9,1,0,Orthopedics,17
2026-01-09,4,9,1,0,Neurology,18
2026-01-09,4,9,1,0,ENT,17
2026-01-09,4,9,1,0,Gynecology,16
2026-01-10,5,10,1,1,Cardiology,15
2026-01-10,5,10,1,1,Pediatrics,17
2026-01-10,5,10,1,1,Dermatology,8
2026-01-10,5,10,1,1,General Medicine,22
2026-01-10,5,10,1,1,Orthopedics,12
2026-01-10,5,10,1,1,Neurology,5
2026-01-10,5,10,1,1,ENT,9
2026-01-10,5,10,1,1,Gynecology,8
2026-01-11,6,11,1,1,Cardiology,7
2026-01-11,6,11,1,1,Pediatrics,11
2026-01-11,6,11,1,1,Dermatology,6
2026-01-11,6,11,1,1,General Medicine,20
2026-01-11,6,11,1,1,Orthopedics,9
2026-01-11,6,11,1,1,Neurology,3
2026-01-11,6,11,1,1,ENT,7
2026-01-11,6,11,1,1,Gynecology,3
2026-01-12,0,12,1,0,Cardiology,37
2026-01-12,0,12,1,0,Pediatrics,40
2026-01-12,0,12,1,0,Dermatology,22
2026-01-12,0,12,1,0,General Medicine,53
2026-01-12,0,12,1,0,Orthopedics,22
2026-01-12,0,12,1,0,Neurology,15
2026-01-12,0,12,1,0,ENT,18
2026-01-12,0,12,1,0,Gynecology,22
2026-01-13,1,13,1,0,Cardiology,29
2026-01-13,1,13,1,0,Pediatrics,32
2026-01-13,1,13,1,0,Dermatology,20
2026-01-13,1,13,1,0,General Medicine,47
2026-01-13,1,13,1,0,Orthopedics,25
2026-01-13,1,13,1,0,Neurology,15
2026-01-13,1,13,1,0,ENT,16
2026-01-13,1,13,1,0,Gynecology,21
2026-01-14,2,14,1,0,Cardiology,25
2026-01-14,2,14,1,0,Pediatrics,33
2026-01-14,2,14,1,0,Dermatology,19
2026-01-14,2,14,1,0,General Medicine,43
2026-01-14,2,14,1,0,Orthopedics,20
2026-01-14,2,14,1,0,Neurology,15
2026-01-14,2,14,1,0,ENT,11
2026-01-14,2,14,1,0,Gynecology,15
2026-01-15,3,15,1,0,Cardiology,29
2026-01-15,3,15,1,0,Pediatrics,31
2026-01-15,3,15,1,0,Dermatology,18
2026-01-15,3,15,1,0,General Medicine,41
2026-01-15,3,15,1,0,Orthopedics,19
2026-01-15,3,15,1,0,Neurology,14
2026-01-15,3,15,1,0,ENT,13
2026-01-15,3,15,1,0,Gynecology,16
2026-01-16,4,16,1,0,Cardiology,27
2026-01-16,4,16,1,0,Pediatrics,31
2026-01-16,4,16,1,0,Dermatology,16
2026-01-16,4,16,1,0,General Medicine,38
2026-01-16,4,16,1,0,Orthopedics,20
2026-01-16,4,16,1,0,Neurology,9
2026-01-16,4,16,1,0,ENT,17
2026-01-16,4,16,1,0,Gynecology,15
2026-01-17,5,17,1,1,Cardiology,16
